	74440	75162	76308	77267	77502	78858	79206	79462	79960	81502	81608	81883	82014	82492	82602	83376	83474	83496	83512	85428	85860	85890	85908	86513	87085	87101	87516	88001	88121	88998	89097	90248	90505	90528	91278	91449	91771	92084	92489	92554	93388	93543	93975	94312	94520	94605	94663	95864	95890	96013	96304	117731	121474	142775	142793	142949	143056	143208	143267	143384	143581	144155	144178	144724	144784	144824	145097	145191	145452	145893	146723	146812	147113	147258	147375	147429	148114	148120	148144	148310	148379	148467	149540	149760	149915	150284	151297	151848	151906	151925	151979	152013	152177	152501	153949	153955	154225	154288	155014	155311	155479	156083	156114	157179	157360	157475	157979	158345	158500	158580	158583	158785	158918	159512	160011	160316	160346	160896	160921	160970	161355	161616	161621	161692	161793	162013	162290	162331	162605	162680	162828	163009	163068	163088	163173	163354	163380	163412	163471	163738	163912	164197	164205	164420	164920	165447	166262	166471	166539	166757	166812	166833	167630	168018	168340	168366	168389	168446	169457	169968	170018	170137	171160	171444	171678	171706	171710	171857	171925	172124	172163	172406	172631	172811	173142	173605	173711	173934	174130	174329	174368	174649	174751	174956	175466	176194	176569	177184	177195	177249	177306	177331	177629	177646	177780	178195	178360	178610	178714	178875	178950	179085	179415	179570	180300	180350	181184	182255	182928	183108	183150	183649	183884	184030	184241	184299	184307	184382	184552	184889	188642	206477	206500	206955	207430	207740	208165	208311	208388	208615	208652	210894	211250	211263	211475	211814	212092	212202	212507	212692	212814	212884	214165	214175	214486	214622	215013	215199	216056	216061	216153	216222	216510	216749	217120	217162	217525	217676	217939	218178	218229	218528	218926	219070	219562	219580	219812	219981	220059	220225	220351	220356	220730	220745	221057	221485	221505	221634	221721	221749	222047	222206	222393	222409	222480	222772	222838	222885	222913	222968	223011	223071	223832	224520	224525	224783	225166	225382	225420	225506	225616	225903	226184	226369	226929	227352	227869	228158	228693	228712	229620	229847	229877	230063	230434	231125	232646	234624	236057	236726	237122	237810	240559	241893	243117	243210	243975	246024	246544	248919	249536	250122	250135	251372	251788	251835	252067	254169	254495	256033	259426	278395	286236	290033	291884	295017	295568	303300	313666	314158	314219	315648	315868	316233	316491	317300	317395	317449	317485	317680	318330	318760	319143	319351	319470	320284	320748	320995	321318	322574	322720	322810	324042	324308	324658	324844	324964	326818	327028	327231	327298	328436	328601	329131	329255	329654	329883	330178	330598	330779	331292	331490	332514	332703	332957	333034	333553	333770	334025	334426	334528	334666	335299	354968	355214	355375	356073	356310	356468	357613	358330	358818	358884	359757	359936	360581	361901	362269	362276	362380	362901	363011	363799	364113	365329	365606	366139	366648	367596	367925	368076	368234	368802	368833	369553	370603	371396	372639	373791	374739	375172	376357	376381	376589	377482	377763	377985	378539	378625	379697	380719	382599	383462	383469	383510	383530	438771	439048	439869	439969	439987	440046	440961	441369	441505	441539	441908	441925	442060	442115	442457	443028	443372	445617	445659	445998	446273	446377	446972	447012	447241	447281	447542	447575	447685	448376	448391	448518	448778	448912	448970	449098	449105	449198	449336	449466	449514	449690	449921	449979	450368	450444	450688	450822	450961	451175	451229	451386	451540	452056	452575	452842	453103	453402	453605	454092	454583	454844	454906	455025	455743	455846	456261	456550	456570	457237	457304	457547	457887	458054	459006	459322	459741	459796	460122	460311	460508	460812	460813	461032	461117	461233	461443	461659	462110	462182	462253	462703	463024	463075	463647	463953	464094	464382	464598	464760	464896	465018	465375	465543	465631	465762	465866	466243	466955	467077	467304	467331	467561	467935	467970	468191	468251	468306	468425	468777	468809	468945	469637	469649	470176	470349	470496	470549	470778	470940	471249	471474	472198	472500	472810	472939	473425	474825	474830	474892	475410	476130	476148	476234	476620	476623	477022	477716	477986	478156	478417	478544	478606	478674	478836	478962	478965	479177	479661	479695	479820	480113	480236	480507	481213	481335	481562	481805	481895	482173	482576	482828	482838	483276	483689	483876	483896	484113	484467	484735	484925	485023	485400	485827	486038	486153	486373	486625	486786	487842	487877	508709	509137	509214	509274	509391	509780	510000	510003	510415	510474	510812	510916	510939	511616	511779	512138	512990	513012	513201	513295	513523	513720	514019	514342	514502	514888	514924	515052	515153	515306	515529	515562	515607	515698	515999	516501	516567	517630	517683	517790	517967	518079	518326	519202	519231	519363	519700	519747	520010	520020	520737	520984	521113	521162	521239	521292	521346	521496	522124	522404	522886	522919	522925	523112	523119	523162	523197	523400	523466	523972	524158	524188	524325	524419	524520	524598	524708	525107	525169	525574	525620	525747	525769	525801	525981	526761	526816	526923	526976	527065	527234	527907	528152	528276	528459	528801	528851	528906	529084	529135	529419	529614	530339	530466	530863	530946	531878	531965	532048	532519	532878	533303	533341	533684	533712	533779	533919	534026	534099	534184	534189	534936	534959	535208	535466	536011	536037	536060	536489	536898	536995	537151	537207	537277	537557	537608	537758	537864	538093	538118	538565	539039	539150	539226	539556	540096	540389	541119	541263	542201	542643	543242	543367	543498	543745	544896	546245	546368	547710	547878	548382	549993	550101	551285	551707	552238	552884	553148	553848	553920	553970	554954	559019	562162	565479	567872	568348	573537	577319	580377	581170	582319	582422	582657	582679	583393	583490	584456	584737	584804	584924	585128	585232	585414	585504	585594	585826	585875	585934	586046	586209	586235	586271	586352	586724	586753	587136	587184	587207	587587	587758	587779	587783	588113	588449	588595	588597	588896	589177	589255	589329	589354	589364	589481	589756	589843	590329	590349	590427	590471	590481	590752	590787	591000	591174	591286	591291	591446	591581	592030	592139	592166	592290	592585	592738	592926	592939	593112	593135	593140	593446	593529	593573	593911	593955	594020	594414	594685	594690	594773	594950	595276	595484	595891	596066	596406	596696	596823	596850	596904	596954	597069	597175	597720	597757	597768	597777	598354	598520	598717	599128	599200	599287	599645	599821	599907	600229	600247	600250	600273	600493	600652	600850	601015	601147	601276	601751	601805	601833	602508	602898	602963	603277	603606	603687	603715	603912	604193	604515	604574	605112	605122	605188	605241	605818	605824	605829	606054	606228	606459	606718	606797	606799	608870	609004	610729	611281	611407	612146	612358	613372	613481	614218	615776	616698	617211	617678	618795	619744	621212	621276	621412	621716	622577	622654	623170	623362	623626	626568
0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	3.0	5.0	1.0	0.0	3.0	2.0	3.0	2.0	3.0	4.0	0.0	5.0	4.0	1.0	3.0	2.0	5.0	2.0	0.0	5.0	2.0	2.0	2.0	2.0	2.0	2.0	4.0	8.0	0.0	8.0	5.0	17.0	4.0	7.0	0.0	8.0	6.0	2.0	2.0	0.0	2.0	8.0	0.0	2.0	3.0	0.0	1.0	0.0	1.0	2.0	6.0	2.0	8.0	2.0	2.0	1.0	5.0	8.0	4.0	2.0	2.0	3.0	1.0	4.0	6.0	3.0	2.0	1.0	3.0	8.0	2.0	2.0	7.0	11.0	5.0	4.0	10.0	2.0	6.0	1.0	10.0	4.0	0.0	8.0	2.0	0.0	4.0	3.0	2.0	1.0	2.0	1.0	12.0	0.0	2.0	13.0	10.0	7.0	0.0	5.0	6.0	5.0	13.0	1.0	0.0	3.0	4.0	2.0	4.0	8.0	6.0	3.0	2.0	1.0	4.0	2.0	0.0	2.0	1.0	5.0	5.0	6.0	5.0	1.0	2.0	4.0	2.0	3.0	1.0	4.0	1.0	0.0	1.0	1.0	0.0	5.0	2.0	2.0	0.0	8.0	2.0	3.0	1.0	3.0	2.0	5.0	2.0	8.0	1.0	0.0	4.0	6.0	1.0	8.0	1.0	1.0	9.0	1.0	5.0	3.0	3.0	5.0	5.0	2.0	1.0	1.0	1.0	8.0	8.0	1.0	5.0	3.0	2.0	1.0	0.0	3.0	10.0	1.0	4.0	6.0	5.0	0.0	0.0	5.0	0.0	2.0	0.0	2.0	5.0	0.0	0.0	1.0	0.0	4.0	4.0	9.0	4.0	7.0	7.0	11.0	2.0	1.0	6.0	7.0	7.0	2.0	1.0	3.0	3.0	5.0	3.0	5.0	6.0	2.0	1.0	1.0	3.0	1.0	16.0	6.0	6.0	0.0	0.0	4.0	10.0	1.0	2.0	1.0	0.0	0.0	0.0	2.0	0.0	6.0	0.0	0.0	6.0	1.0	3.0	0.0	1.0	2.0	1.0	1.0	7.0	7.0	2.0	0.0	0.0	1.0	5.0	3.0	2.0	2.0	2.0	7.0	1.0	1.0	2.0	2.0	2.0	4.0	1.0	7.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	2.0	0.0	6.0	5.0	3.0	1.0	3.0	1.0	8.0	5.0	2.0	3.0	0.0	0.0	1.0	0.0	2.0	0.0	3.0	1.0	1.0	7.0	1.0	3.0	8.0	4.0	4.0	3.0	4.0	2.0	2.0	10.0	3.0	5.0	2.0	5.0	1.0	1.0	4.0	2.0	2.0	1.0	0.0	2.0	1.0	5.0	8.0	1.0	7.0	3.0	2.0	7.0	3.0	9.0	10.0	6.0	3.0	4.0	2.0	3.0	7.0	0.0	5.0	12.0	6.0	7.0	3.0	0.0	2.0	2.0	8.0	0.0	0.0	3.0	2.0	0.0	1.0	3.0	1.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	3.0	11.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	1.0	2.0	5.0	1.0	1.0	0.0	0.0	0.0	4.0	1.0	0.0	1.0	2.0	0.0	0.0	0.0	1.0	9.0	9.0	0.0	7.0	8.0	2.0	1.0	2.0	3.0	3.0	12.0	9.0	0.0	17.0	2.0	0.0	3.0	1.0	0.0	1.0	6.0	3.0	0.0	1.0	0.0	5.0	6.0	0.0	2.0	0.0	0.0	1.0	0.0	7.0	1.0	0.0	0.0	2.0	0.0	0.0	1.0	3.0	7.0	6.0	8.0	2.0	2.0	1.0	3.0	3.0	1.0	5.0	9.0	1.0	0.0	0.0	2.0	0.0	3.0	9.0	2.0	3.0	1.0	12.0	3.0	1.0	1.0	2.0	5.0	3.0	6.0	2.0	2.0	2.0	2.0	9.0	15.0	4.0	3.0	0.0	6.0	3.0	9.0	4.0	10.0	3.0	6.0	1.0	5.0	6.0	1.0	5.0	1.0	4.0	1.0	0.0	4.0	3.0	1.0	0.0	5.0	5.0	5.0	1.0	12.0	5.0	1.0	2.0	4.0	1.0	6.0	0.0	4.0	2.0	2.0	6.0	6.0	5.0	2.0	4.0	4.0	5.0	5.0	9.0	6.0	1.0	2.0	1.0	2.0	2.0	4.0	1.0	3.0	1.0	1.0	3.0	1.0	2.0	3.0	2.0	1.0	1.0	7.0	3.0	2.0	10.0	2.0	2.0	0.0	3.0	1.0	4.0	11.0	1.0	2.0	0.0	1.0	17.0	3.0	3.0	0.0	2.0	2.0	0.0	3.0	1.0	3.0	4.0	1.0	1.0	4.0	5.0	5.0	8.0	2.0	0.0	3.0	2.0	4.0	5.0	3.0	4.0	9.0	9.0	2.0	1.0	4.0	1.0	1.0	4.0	6.0	5.0	1.0	4.0	3.0	1.0	1.0	4.0	3.0	3.0	13.0	6.0	8.0	4.0	5.0	4.0	7.0	0.0	5.0	11.0	1.0	7.0	0.0	1.0	0.0	2.0	2.0	5.0	1.0	3.0	9.0	6.0	3.0	5.0	11.0	3.0	4.0	3.0	1.0	2.0	7.0	0.0	3.0	7.0	4.0	3.0	3.0	4.0	6.0	5.0	0.0	5.0	2.0	14.0	7.0	6.0	10.0	0.0	19.0	7.0	4.0	0.0	5.0	2.0	1.0	2.0	1.0	5.0	1.0	1.0	1.0	6.0	3.0	5.0	3.0	8.0	5.0	4.0	2.0	6.0	6.0	9.0	1.0	12.0	5.0	8.0	5.0	5.0	2.0	3.0	3.0	5.0	6.0	1.0	5.0	2.0	2.0	1.0	8.0	4.0	5.0	3.0	2.0	1.0	7.0	0.0	2.0	1.0	1.0	0.0	1.0	1.0	12.0	1.0	9.0	3.0	6.0	4.0	5.0	1.0	2.0	1.0	1.0	5.0	12.0	4.0	6.0	2.0	2.0	3.0	1.0	7.0	0.0	4.0	1.0	3.0	1.0	6.0	4.0	1.0	4.0	3.0	2.0	0.0	1.0	0.0	2.0	8.0	4.0	3.0	4.0	7.0	7.0	4.0	4.0	0.0	4.0	1.0	4.0	3.0	2.0	1.0	2.0	1.0	0.0	5.0	0.0	8.0	11.0	5.0	5.0	0.0	3.0	1.0	0.0	0.0	3.0	3.0	8.0	1.0	1.0	3.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	2.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	1.0	5.0	1.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	2.0	3.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	4.0	0.0	0.0	0.0	5.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	2.0	0.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	6.0	1.0	0.0	2.0	1.0	3.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	1.0	2.0	0.0	4.0	0.0	1.0	2.0	2.0	0.0	3.0	4.0	0.0	2.0	0.0	1.0	1.0	0.0	5.0	0.0	5.0	1.0	2.0	2.0	0.0	0.0	1.0	0.0	7.0	1.0	1.0	0.0	1.0
1	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	6.0	0.0	3.0	1.0	2.0	0.0	0.0	1.0	2.0	1.0	2.0	0.0	2.0	3.0	3.0	0.0	3.0	0.0	0.0	1.0	1.0	0.0	2.0	1.0	0.0	4.0	0.0	3.0	3.0	1.0	6.0	2.0	13.0	1.0	5.0	0.0	1.0	1.0	1.0	2.0	1.0	0.0	4.0	1.0	2.0	1.0	1.0	0.0	2.0	2.0	1.0	5.0	1.0	6.0	1.0	1.0	2.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	3.0	1.0	8.0	2.0	2.0	1.0	0.0	2.0	6.0	3.0	5.0	2.0	8.0	1.0	6.0	1.0	10.0	2.0	0.0	2.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	5.0	0.0	3.0	10.0	4.0	4.0	1.0	1.0	2.0	0.0	4.0	0.0	0.0	3.0	3.0	0.0	3.0	2.0	7.0	3.0	2.0	0.0	0.0	0.0	2.0	3.0	1.0	0.0	1.0	8.0	10.0	2.0	2.0	1.0	3.0	1.0	2.0	1.0	2.0	1.0	0.0	1.0	1.0	3.0	2.0	0.0	0.0	6.0	1.0	3.0	1.0	1.0	0.0	3.0	2.0	7.0	1.0	0.0	1.0	2.0	1.0	5.0	1.0	1.0	7.0	1.0	2.0	1.0	1.0	1.0	3.0	3.0	3.0	0.0	1.0	5.0	3.0	3.0	6.0	3.0	0.0	0.0	0.0	3.0	4.0	3.0	4.0	0.0	1.0	0.0	3.0	2.0	2.0	2.0	1.0	2.0	1.0	0.0	2.0	1.0	1.0	0.0	2.0	5.0	2.0	2.0	9.0	4.0	1.0	2.0	7.0	1.0	1.0	3.0	0.0	3.0	3.0	6.0	3.0	1.0	5.0	0.0	0.0	0.0	0.0	2.0	8.0	6.0	4.0	1.0	1.0	5.0	6.0	0.0	2.0	1.0	0.0	0.0	6.0	0.0	1.0	2.0	0.0	0.0	1.0	2.0	2.0	2.0	1.0	0.0	0.0	3.0	2.0	4.0	3.0	3.0	0.0	0.0	1.0	1.0	1.0	2.0	0.0	4.0	0.0	3.0	4.0	2.0	1.0	3.0	4.0	4.0	1.0	1.0	0.0	0.0	5.0	0.0	0.0	0.0	4.0	1.0	1.0	3.0	1.0	0.0	5.0	1.0	2.0	5.0	0.0	6.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	2.0	5.0	1.0	2.0	1.0	1.0	1.0	4.0	0.0	1.0	5.0	0.0	2.0	0.0	3.0	3.0	1.0	2.0	2.0	1.0	2.0	2.0	1.0	0.0	3.0	3.0	1.0	1.0	2.0	1.0	3.0	0.0	1.0	7.0	4.0	1.0	0.0	0.0	2.0	1.0	1.0	2.0	7.0	1.0	5.0	1.0	3.0	3.0	2.0	4.0	1.0	2.0	2.0	2.0	1.0	2.0	2.0	1.0	4.0	1.0	0.0	4.0	2.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	2.0	5.0	0.0	5.0	1.0	0.0	1.0	1.0	1.0	0.0	4.0	3.0	3.0	8.0	5.0	0.0	5.0	2.0	5.0	1.0	0.0	1.0	5.0	0.0	2.0	0.0	1.0	4.0	2.0	0.0	7.0	1.0	3.0	1.0	1.0	4.0	1.0	6.0	7.0	1.0	8.0	2.0	0.0	1.0	1.0	3.0	1.0	8.0	0.0	2.0	2.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	1.0	3.0	5.0	1.0	1.0	2.0	5.0	5.0	7.0	4.0	1.0	1.0	0.0	2.0	1.0	2.0	2.0	4.0	3.0	2.0	4.0	2.0	0.0	1.0	4.0	2.0	1.0	3.0	1.0	4.0	1.0	4.0	6.0	8.0	1.0	2.0	0.0	2.0	3.0	4.0	1.0	4.0	1.0	2.0	0.0	5.0	4.0	1.0	2.0	3.0	2.0	2.0	2.0	1.0	1.0	2.0	2.0	6.0	1.0	1.0	0.0	7.0	5.0	1.0	1.0	3.0	1.0	4.0	1.0	3.0	1.0	6.0	2.0	2.0	1.0	0.0	3.0	4.0	1.0	4.0	5.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	2.0	0.0	3.0	0.0	0.0	1.0	2.0	1.0	2.0	0.0	1.0	0.0	0.0	2.0	0.0	1.0	0.0	4.0	0.0	3.0	12.0	0.0	8.0	0.0	4.0	16.0	0.0	1.0	2.0	3.0	1.0	0.0	2.0	1.0	1.0	1.0	0.0	1.0	2.0	3.0	2.0	6.0	1.0	0.0	0.0	0.0	4.0	1.0	3.0	3.0	2.0	3.0	0.0	1.0	1.0	2.0	0.0	3.0	4.0	8.0	3.0	1.0	1.0	3.0	1.0	11.0	2.0	2.0	6.0	1.0	7.0	0.0	6.0	0.0	10.0	1.0	7.0	8.0	0.0	3.0	1.0	1.0	0.0	1.0	0.0	1.0	2.0	0.0	3.0	0.0	3.0	0.0	4.0	1.0	2.0	0.0	0.0	5.0	2.0	0.0	3.0	1.0	3.0	1.0	0.0	0.0	2.0	3.0	1.0	3.0	0.0	5.0	1.0	1.0	3.0	0.0	13.0	1.0	5.0	0.0	1.0	1.0	2.0	0.0	0.0	3.0	0.0	4.0	3.0	1.0	4.0	3.0	5.0	5.0	3.0	1.0	2.0	0.0	5.0	5.0	1.0	9.0	3.0	4.0	1.0	4.0	1.0	1.0	2.0	1.0	0.0	2.0	7.0	0.0	1.0	0.0	1.0	4.0	1.0	2.0	2.0	3.0	2.0	2.0	1.0	2.0	1.0	5.0	0.0	0.0	5.0	2.0	3.0	2.0	1.0	4.0	4.0	1.0	0.0	3.0	4.0	4.0	3.0	1.0	3.0	0.0	1.0	2.0	0.0	1.0	0.0	1.0	1.0	2.0	3.0	2.0	1.0	0.0	2.0	2.0	0.0	1.0	0.0	0.0	4.0	1.0	0.0	1.0	1.0	2.0	6.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	4.0	1.0	2.0	5.0	4.0	2.0	0.0	4.0	0.0	0.0	0.0	1.0	1.0	2.0	1.0	1.0	1.0	6.0	5.0	1.0	2.0	2.0	0.0	2.0	2.0	5.0	0.0	0.0	1.0	0.0	2.0	0.0	2.0	3.0	0.0	4.0	3.0	3.0	1.0	1.0	0.0	0.0	1.0	2.0	0.0	2.0	1.0	1.0	1.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	1.0	2.0	1.0	1.0	3.0	2.0	5.0	3.0	1.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	2.0	1.0	3.0	1.0	0.0	3.0	0.0	2.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	1.0	2.0	3.0	0.0	5.0	1.0	3.0	0.0	0.0	8.0	1.0	5.0	0.0	0.0	4.0	0.0	1.0	0.0	0.0	6.0	1.0	3.0	2.0	1.0	4.0	8.0	3.0	0.0	0.0	6.0	3.0	4.0	2.0	7.0	3.0	0.0	1.0	1.0	0.0	5.0	1.0	0.0	2.0	1.0	0.0	0.0	2.0	8.0	0.0	1.0	2.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	2.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	1.0	0.0	3.0	3.0	2.0	0.0	2.0	1.0	1.0	0.0	1.0	2.0	0.0	1.0	1.0	0.0	0.0	3.0
